id,sex,age_cat,race,decile_score,two_year_recid
9977,Male,25 - 45,African-American,5,1
9979,Female,25 - 45,Caucasian,1,0
9980,Female,25 - 45,African-American,6,1
9981,Male,Less than 25,African-American,6,1
9983,Male,Less than 25,African-American,3,1
9984,Male,Less than 25,African-American,8,0
9985,Male,25 - 45,Caucasian,4,0
9987,Female,Less than 25,African-American,4,1
9988,Female,25 - 45,African-American,1,0
9989,Male,Less than 25,African-American,9,1
9991,Male,Less than 25,Caucasian,4,0
9996,Female,25 - 45,Caucasian,1,1
9997,Male,Less than 25,African-American,4,0
10004,Male,25 - 45,African-American,5,0
10006,Male,Less than 25,Caucasian,10,1
10007,Male,Less than 25,African-American,6,0
10008,Male,25 - 45,Caucasian,4,1
10009,Male,25 - 45,African-American,7,1
10010,Male,Less than 25,African-American,9,1
10011,Male,Greater than 45,African-American,3,1
10012,Female,Less than 25,African-American,6,1
10013,Male,Greater than 45,African-American,4,1
10015,Male,25 - 45,African-American,4,1
10017,Male,Less than 25,Other,4,1
10018,Female,Less than 25,African-American,5,0
10019,Male,Less than 25,African-American,5,1
10020,Male,25 - 45,Caucasian,4,0
10021,Male,Less than 25,Caucasian,4,0
10022,Male,25 - 45,African-American,6,1
10025,Male,Less than 25,African-American,4,1
10027,Female,Greater than 45,African-American,6,0
10028,Male,Greater than 45,African-American,9,0
10029,Male,Greater than 45,Caucasian,1,0
10032,Female,25 - 45,Caucasian,2,1
10033,Female,25 - 45,African-American,6,1
10035,Female,Greater than 45,African-American,5,0
10036,Male,25 - 45,African-American,4,1
10037,Male,Greater than 45,African-American,4,1
10039,Male,Greater than 45,African-American,9,1
10040,Female,Greater than 45,African-American,1,1
10042,Male,25 - 45,African-American,7,1
10043,Female,Greater than 45,Caucasian,1,0
10044,Male,25 - 45,Caucasian,2,1
10045,Male,Less than 25,African-American,6,1
10046,Male,Less than 25,Caucasian,6,1
10047,Male,Greater than 45,Caucasian,1,0
10048,Male,25 - 45,Caucasian,5,1
10050,Female,25 - 45,Other,2,0
10051,Male,25 - 45,Caucasian,10,1
10052,Female,25 - 45,African-American,5,0
10054,Male,Greater than 45,African-American,5,0
10055,Male,25 - 45,African-American,7,0
10056,Male,25 - 45,Other,2,0
10057,Male,25 - 45,African-American,8,0
10058,Male,Greater than 45,African-American,5,0
10059,Female,25 - 45,African-American,7,0
10061,Male,25 - 45,African-American,1,0
10062,Female,25 - 45,Caucasian,5,1
10064,Male,Greater than 45,African-American,1,0
10065,Male,25 - 45,Caucasian,4,0
10066,Male,Greater than 45,African-American,6,0
10068,Male,Less than 25,Caucasian,4,0
10069,Female,25 - 45,Caucasian,2,0
10071,Female,25 - 45,Hispanic,3,0
10072,Male,25 - 45,Caucasian,3,1
10073,Male,25 - 45,African-American,2,0
10076,Male,Less than 25,African-American,4,0
10077,Male,25 - 45,African-American,6,0
10078,Male,25 - 45,Hispanic,4,1
10079,Female,25 - 45,Hispanic,3,1
10081,Male,Less than 25,African-American,8,1
10083,Male,25 - 45,Caucasian,1,0
10084,Male,Greater than 45,Caucasian,5,0
10086,Female,25 - 45,Caucasian,2,1
10087,Male,Greater than 45,Caucasian,2,1
10088,Female,25 - 45,African-American,2,0
10091,Male,25 - 45,African-American,5,1
10092,Male,Greater than 45,African-American,2,1
10094,Male,Less than 25,Caucasian,3,0
10095,Male,25 - 45,African-American,3,0
10096,Female,Less than 25,Other,4,0
10097,Male,25 - 45,African-American,3,1
10105,Male,25 - 45,Caucasian,9,0
10107,Female,25 - 45,African-American,5,0
10110,Female,25 - 45,African-American,4,1
10111,Male,25 - 45,African-American,2,0
10112,Male,25 - 45,African-American,5,1
10115,Male,25 - 45,African-American,2,0
10118,Male,Greater than 45,Hispanic,1,0
10119,Male,Less than 25,African-American,9,1
10120,Female,25 - 45,Other,2,1
10121,Male,25 - 45,African-American,9,1
10123,Male,Greater than 45,Caucasian,6,1
10124,Female,25 - 45,Caucasian,2,0
10125,Male,Greater than 45,Hispanic,1,1
10126,Female,Less than 25,Caucasian,6,1
10127,Male,Greater than 45,Caucasian,7,0
10129,Male,25 - 45,African-American,8,1
10130,Female,Greater than 45,African-American,1,0
10131,Male,Less than 25,African-American,9,0
10132,Male,25 - 45,Caucasian,1,1
10133,Male,25 - 45,Caucasian,2,0
10134,Male,25 - 45,Hispanic,7,1
10136,Male,25 - 45,African-American,3,1
10137,Male,25 - 45,African-American,7,0
10138,Male,25 - 45,Hispanic,2,0
10139,Female,25 - 45,African-American,3,1
10141,Male,25 - 45,African-American,6,1
10142,Male,25 - 45,African-American,8,0
10143,Male,25 - 45,African-American,8,0
10145,Female,25 - 45,Hispanic,1,0
10148,Male,25 - 45,African-American,7,1
10150,Male,25 - 45,African-American,2,1
10151,Female,Greater than 45,Hispanic,1,0
10157,Female,25 - 45,African-American,9,1
10158,Male,Less than 25,African-American,9,1
10159,Male,Greater than 45,Caucasian,1,0
10161,Female,25 - 45,Caucasian,2,0
10163,Male,Less than 25,African-American,6,0
10165,Male,25 - 45,African-American,2,1
10166,Female,Greater than 45,Caucasian,1,0
10167,Male,Less than 25,African-American,6,1
10168,Male,Greater than 45,Caucasian,1,0
10169,Male,25 - 45,Caucasian,7,1
10171,Male,25 - 45,African-American,3,1
10173,Male,25 - 45,African-American,8,1
10174,Male,25 - 45,Caucasian,7,1
10176,Male,25 - 45,African-American,6,1
10178,Male,Greater than 45,Caucasian,1,0
10179,Male,Greater than 45,African-American,1,0
10180,Female,25 - 45,Caucasian,3,0
10181,Male,25 - 45,African-American,9,0
10183,Male,25 - 45,African-American,9,0
10184,Male,25 - 45,African-American,8,0
10185,Male,25 - 45,African-American,2,0
10188,Male,25 - 45,Caucasian,4,1
10189,Male,25 - 45,African-American,10,1
10193,Male,Less than 25,African-American,5,0
10194,Male,Less than 25,African-American,8,1
10195,Male,25 - 45,Other,1,0
10196,Male,25 - 45,Caucasian,9,0
10197,Female,Greater than 45,African-American,10,1
10198,Male,25 - 45,Other,5,0
10201,Male,25 - 45,Hispanic,2,1
10202,Female,25 - 45,African-American,8,1
10205,Male,25 - 45,Hispanic,7,1
10207,Male,25 - 45,African-American,6,0
10208,Male,25 - 45,Caucasian,3,0
10209,Male,25 - 45,Caucasian,1,0
10210,Male,25 - 45,African-American,9,0
10211,Female,Less than 25,African-American,4,0
10212,Male,Greater than 45,African-American,2,0
10214,Male,Less than 25,African-American,10,0
10216,Female,25 - 45,African-American,8,0
10217,Male,25 - 45,African-American,8,1
10218,Male,Less than 25,African-American,4,1
10219,Female,Less than 25,Caucasian,8,1
10220,Male,Less than 25,African-American,3,0
10223,Male,25 - 45,African-American,7,0
10224,Male,25 - 45,African-American,5,0
10225,Male,25 - 45,Other,2,0
10226,Male,25 - 45,African-American,7,1
10228,Male,Greater than 45,Caucasian,1,0
10229,Male,25 - 45,African-American,2,0
10230,Male,Greater than 45,Caucasian,1,0
10232,Male,25 - 45,African-American,1,1
10233,Male,Less than 25,African-American,5,0
10234,Male,25 - 45,African-American,1,1
10235,Male,Less than 25,African-American,9,0
10237,Male,Less than 25,Caucasian,9,1
10239,Male,25 - 45,African-American,1,0
10241,Male,25 - 45,African-American,6,1
10242,Male,25 - 45,Caucasian,7,0
10243,Female,25 - 45,Hispanic,3,0
10244,Male,Greater than 45,Other,1,1
10250,Male,25 - 45,African-American,10,0
10251,Male,25 - 45,Caucasian,2,0
10252,Male,Less than 25,African-American,4,0
10253,Male,25 - 45,Other,1,0
10254,Male,25 - 45,African-American,9,0
10256,Male,25 - 45,Caucasian,4,0
10257,Female,25 - 45,Other,2,0
10258,Male,Greater than 45,Caucasian,3,1
10259,Male,Greater than 45,Caucasian,1,0
10260,Male,Greater than 45,Caucasian,9,1
10261,Male,25 - 45,African-American,2,0
10262,Male,25 - 45,Other,1,0
10267,Female,25 - 45,African-American,8,0
10269,Male,25 - 45,Caucasian,3,0
10270,Female,25 - 45,Hispanic,2,1
10271,Male,25 - 45,Hispanic,3,0
10272,Male,Less than 25,African-American,4,0
10273,Male,25 - 45,African-American,3,0
10274,Male,25 - 45,African-American,8,1
10276,Male,25 - 45,African-American,1,1
10277,Male,25 - 45,African-American,7,0
10279,Female,25 - 45,African-American,2,0
10280,Male,25 - 45,African-American,10,1
10281,Female,Greater than 45,Caucasian,1,0
10283,Male,25 - 45,African-American,5,1
10288,Male,25 - 45,Other,2,0
10289,Male,25 - 45,Caucasian,8,1
10290,Male,25 - 45,African-American,10,1
10292,Male,Less than 25,African-American,8,0
10293,Male,Less than 25,Caucasian,3,0
10295,Male,Greater than 45,African-American,5,0
10296,Male,25 - 45,African-American,3,0
10298,Male,25 - 45,African-American,5,1
10299,Male,25 - 45,African-American,5,0
10300,Male,Greater than 45,Caucasian,1,0
10301,Male,Less than 25,African-American,3,1
10302,Male,Greater than 45,African-American,2,0
10303,Male,Less than 25,Hispanic,7,1
10305,Male,Less than 25,African-American,6,1
10306,Male,Greater than 45,Caucasian,1,1
10307,Male,25 - 45,African-American,6,0
10309,Male,Greater than 45,African-American,5,1
10312,Female,25 - 45,African-American,2,1
10313,Male,25 - 45,African-American,10,0
10314,Female,25 - 45,Caucasian,6,1
10315,Male,25 - 45,African-American,1,1
10316,Male,Greater than 45,Other,1,0
10317,Male,Greater than 45,African-American,1,0
10319,Male,25 - 45,African-American,1,1
10323,Male,25 - 45,Hispanic,9,1
10324,Female,Less than 25,African-American,4,1
10326,Male,25 - 45,African-American,10,1
10327,Male,Less than 25,Caucasian,5,0
10328,Male,25 - 45,African-American,4,0
10329,Male,Greater than 45,Other,1,0
10330,Male,Greater than 45,Caucasian,1,0
10332,Male,25 - 45,Hispanic,1,0
10333,Male,25 - 45,Other,1,0
10334,Male,Less than 25,African-American,6,1
10335,Female,Greater than 45,Other,1,0
10336,Male,25 - 45,African-American,8,1
10337,Male,25 - 45,Hispanic,2,0
10338,Female,25 - 45,Caucasian,2,1
10339,Male,Less than 25,African-American,10,1
10343,Female,25 - 45,Other,1,0
10344,Male,25 - 45,African-American,2,0
10345,Male,Greater than 45,African-American,1,0
10346,Male,25 - 45,African-American,8,1
10348,Male,Less than 25,African-American,2,0
10349,Male,25 - 45,African-American,1,1
10351,Female,25 - 45,African-American,4,1
10354,Female,Less than 25,African-American,6,0
10355,Male,25 - 45,Other,6,0
10356,Male,25 - 45,Hispanic,8,1
10357,Male,25 - 45,Caucasian,2,0
10359,Male,25 - 45,African-American,6,0
10360,Male,25 - 45,Caucasian,1,0
10361,Female,25 - 45,Caucasian,9,0
10363,Male,Less than 25,African-American,9,1
10364,Male,Less than 25,Other,10,1
10367,Male,25 - 45,African-American,6,1
10369,Male,25 - 45,Hispanic,1,0
10370,Female,25 - 45,Caucasian,3,0
10371,Male,Greater than 45,Hispanic,1,0
10372,Male,25 - 45,Caucasian,1,1
10375,Male,Less than 25,African-American,4,1
10376,Female,Greater than 45,Caucasian,1,0
10377,Male,25 - 45,Caucasian,1,0
10378,Male,Less than 25,Caucasian,6,1
10379,Male,25 - 45,African-American,7,1
10380,Female,25 - 45,Other,1,0
10381,Female,Less than 25,African-American,6,1
10383,Male,25 - 45,African-American,9,1
10386,Male,Less than 25,Caucasian,7,0
10387,Female,25 - 45,African-American,2,1
10388,Male,25 - 45,African-American,6,1
10389,Male,25 - 45,Caucasian,6,0
10390,Male,25 - 45,Caucasian,4,1
10393,Female,25 - 45,African-American,10,1
10394,Male,25 - 45,African-American,1,0
10399,Male,25 - 45,Caucasian,5,0
10400,Male,Less than 25,Caucasian,7,0
10401,Female,Greater than 45,Caucasian,1,0
10402,Male,Greater than 45,Caucasian,1,0
10403,Female,25 - 45,Caucasian,5,1
10404,Male,25 - 45,Hispanic,3,0
10406,Male,25 - 45,African-American,7,0
10407,Male,Greater than 45,African-American,8,1
10408,Male,25 - 45,Hispanic,1,0
10410,Female,Greater than 45,Caucasian,6,0
10411,Male,Greater than 45,African-American,9,0
10412,Male,Greater than 45,Caucasian,1,0
10413,Male,Greater than 45,African-American,1,0
10415,Male,25 - 45,African-American,1,0
10416,Male,Less than 25,African-American,7,0
10417,Male,Greater than 45,Caucasian,1,0
10419,Male,25 - 45,Hispanic,5,1
10420,Male,25 - 45,Caucasian,4,1
10422,Male,25 - 45,Caucasian,3,1
10423,Male,25 - 45,Caucasian,2,1
10424,Male,Greater than 45,African-American,1,0
10425,Female,25 - 45,African-American,1,1
10426,Male,Greater than 45,Caucasian,1,0
10427,Male,Greater than 45,Caucasian,2,0
10428,Male,Greater than 45,Caucasian,4,0
10429,Male,25 - 45,Other,2,1
10430,Male,25 - 45,Hispanic,6,1
10431,Male,25 - 45,Caucasian,1,0
10432,Male,Greater than 45,African-American,4,0
10434,Male,Greater than 45,Caucasian,2,0
10436,Female,Less than 25,African-American,10,0
10437,Male,25 - 45,Caucasian,4,1
10439,Male,Less than 25,African-American,3,0
10440,Male,25 - 45,Caucasian,1,0
10443,Female,Greater than 45,Hispanic,1,0
10444,Male,25 - 45,African-American,6,0
10445,Male,25 - 45,Hispanic,1,1
10446,Male,Less than 25,African-American,4,0
10447,Male,Greater than 45,Caucasian,1,0
10448,Male,Greater than 45,African-American,4,1
10449,Female,Greater than 45,African-American,2,0
10450,Male,25 - 45,Caucasian,2,1
10451,Female,25 - 45,African-American,4,1
10452,Female,25 - 45,African-American,1,0
10454,Male,25 - 45,African-American,6,1
10455,Female,25 - 45,Hispanic,4,0
10456,Male,25 - 45,African-American,7,1
10457,Male,25 - 45,African-American,7,1
10461,Male,25 - 45,Other,1,0
10462,Female,25 - 45,Caucasian,3,0
10463,Male,Less than 25,African-American,7,1
10464,Male,Greater than 45,Caucasian,1,0
10467,Male,Greater than 45,Caucasian,1,0
10468,Female,25 - 45,Native American,7,1
10469,Male,25 - 45,African-American,1,0
10471,Male,Greater than 45,African-American,3,1
10476,Male,25 - 45,Caucasian,5,0
10477,Male,25 - 45,Hispanic,1,1
10479,Male,25 - 45,Hispanic,2,0
10480,Male,Greater than 45,African-American,7,1
10482,Male,25 - 45,Hispanic,1,1
10483,Male,Less than 25,African-American,5,0
10484,Male,25 - 45,Caucasian,1,0
10486,Male,Greater than 45,Caucasian,1,0
10487,Male,Greater than 45,Caucasian,2,1
10489,Female,Less than 25,Caucasian,8,0
10490,Male,25 - 45,Caucasian,2,1
10491,Male,25 - 45,Caucasian,3,0
10492,Female,25 - 45,Hispanic,6,0
10493,Male,Greater than 45,Other,1,0
10494,Female,Less than 25,African-American,7,1
10497,Male,Less than 25,Other,4,1
10498,Female,Greater than 45,Caucasian,1,0
10499,Female,25 - 45,Caucasian,9,1
10500,Male,25 - 45,African-American,6,1
10502,Male,25 - 45,Caucasian,1,0
10505,Male,Less than 25,African-American,9,0
10506,Male,25 - 45,African-American,7,1
10507,Male,25 - 45,Caucasian,2,0
10509,Male,25 - 45,African-American,7,0
10510,Male,25 - 45,Caucasian,1,0
10511,Male,25 - 45,African-American,9,1
10512,Male,25 - 45,African-American,10,1
10513,Female,25 - 45,Caucasian,1,0
10514,Male,Less than 25,Caucasian,9,0
10518,Male,25 - 45,African-American,5,1
10519,Male,25 - 45,African-American,9,1
10520,Female,Less than 25,African-American,4,1
10522,Female,Greater than 45,Caucasian,1,0
10523,Male,25 - 45,Other,2,1
10524,Female,25 - 45,African-American,6,0
10525,Male,25 - 45,African-American,4,1
10526,Male,25 - 45,Caucasian,6,0
10528,Male,25 - 45,Hispanic,1,0
10530,Female,25 - 45,African-American,3,0
10531,Male,25 - 45,Caucasian,8,1
10532,Male,25 - 45,African-American,4,1
10533,Female,25 - 45,African-American,8,1
10535,Female,25 - 45,African-American,6,1
10536,Male,25 - 45,African-American,9,1
10538,Male,Less than 25,African-American,6,0
10539,Male,25 - 45,Caucasian,5,1
10540,Female,25 - 45,Caucasian,1,1
10541,Male,Less than 25,Caucasian,5,1
10542,Male,25 - 45,Caucasian,7,1
10543,Male,Greater than 45,Caucasian,1,1
10544,Male,Greater than 45,Caucasian,1,0
10545,Male,25 - 45,African-American,7,0
10546,Female,25 - 45,Caucasian,6,0
10547,Male,Greater than 45,African-American,5,1
10548,Male,Greater than 45,Caucasian,1,0
10549,Male,25 - 45,Other,3,0
10550,Male,25 - 45,Caucasian,4,0
10552,Female,Greater than 45,Caucasian,1,0
10553,Male,25 - 45,African-American,8,1
10554,Male,Less than 25,African-American,7,1
10555,Male,25 - 45,African-American,3,1
10556,Female,25 - 45,African-American,3,0
10557,Male,25 - 45,African-American,4,0
10558,Male,25 - 45,African-American,6,1
10559,Male,25 - 45,African-American,6,0
10560,Male,25 - 45,Caucasian,1,1
10561,Male,Less than 25,African-American,10,0
10563,Male,Greater than 45,African-American,3,0
10567,Female,25 - 45,Caucasian,3,0
10568,Male,25 - 45,Caucasian,4,0
10570,Male,Greater than 45,Caucasian,3,0
10571,Male,Less than 25,Caucasian,10,1
10572,Male,25 - 45,African-American,8,1
10573,Male,Less than 25,African-American,6,0
10575,Male,25 - 45,Caucasian,4,0
10577,Male,Greater than 45,Caucasian,2,1
10579,Male,25 - 45,African-American,4,1
10580,Female,Less than 25,Caucasian,8,0
10581,Male,Less than 25,African-American,4,1
10582,Male,Less than 25,African-American,6,1
10584,Male,25 - 45,Caucasian,5,1
10585,Female,25 - 45,African-American,5,0
10586,Male,Greater than 45,African-American,5,1
10588,Male,25 - 45,Hispanic,3,0
10589,Male,Less than 25,African-American,5,1
10590,Male,25 - 45,African-American,5,1
10591,Male,25 - 45,Caucasian,5,1
10594,Female,25 - 45,Hispanic,2,0
10595,Male,25 - 45,Caucasian,1,0
10596,Male,Less than 25,Other,3,0
10599,Female,25 - 45,African-American,5,1
10604,Female,Less than 25,Caucasian,6,1
10606,Male,25 - 45,Caucasian,9,0
10607,Female,Less than 25,Caucasian,5,1
10608,Male,25 - 45,Caucasian,2,1
10611,Male,Greater than 45,Caucasian,3,1
10614,Male,25 - 45,African-American,10,1
10617,Male,Greater than 45,Caucasian,1,1
10618,Male,25 - 45,African-American,3,1
10619,Male,Less than 25,African-American,10,1
10621,Male,Less than 25,Other,8,1
10622,Female,25 - 45,African-American,6,0
10623,Male,Greater than 45,Other,3,1
10624,Male,25 - 45,African-American,3,1
10625,Male,Less than 25,African-American,4,0
10626,Male,Greater than 45,Caucasian,1,0
10627,Male,25 - 45,Caucasian,4,0
10628,Male,25 - 45,Other,2,1
10629,Female,25 - 45,Caucasian,1,1
10631,Male,Greater than 45,Caucasian,3,0
10636,Male,Less than 25,Caucasian,7,0
10637,Male,25 - 45,Caucasian,2,1
10641,Male,Less than 25,African-American,5,1
10643,Male,Less than 25,African-American,10,0
10645,Male,25 - 45,African-American,7,0
10646,Male,25 - 45,African-American,8,1
10647,Female,Greater than 45,Caucasian,5,0
10648,Male,25 - 45,Hispanic,2,1
10649,Male,Less than 25,African-American,5,0
10651,Male,Less than 25,Caucasian,6,0
10652,Male,25 - 45,African-American,6,1
10653,Male,Greater than 45,African-American,2,0
10655,Female,25 - 45,Other,1,0
10656,Male,Less than 25,African-American,4,0
10657,Male,25 - 45,Caucasian,2,0
10659,Male,25 - 45,African-American,10,1
10660,Male,Less than 25,Hispanic,2,1
10664,Male,Less than 25,African-American,10,1
10665,Male,Greater than 45,African-American,6,1
10666,Male,Greater than 45,African-American,7,1
10667,Female,25 - 45,African-American,4,0
10669,Male,Greater than 45,Caucasian,1,1
10670,Female,Greater than 45,African-American,1,0
10671,Male,25 - 45,African-American,3,1
10672,Female,Greater than 45,African-American,6,0
10673,Female,25 - 45,African-American,7,1
10674,Male,25 - 45,African-American,10,0
10675,Male,25 - 45,Caucasian,3,1
10676,Male,Less than 25,Other,4,0
10677,Male,25 - 45,African-American,9,1
10678,Male,25 - 45,Hispanic,6,1
10680,Male,Less than 25,African-American,6,1
10682,Female,25 - 45,Hispanic,3,0
10685,Female,25 - 45,African-American,2,0
10686,Male,25 - 45,Caucasian,1,0
10689,Male,25 - 45,Hispanic,3,0
10690,Male,Less than 25,African-American,6,0
10692,Male,25 - 45,African-American,9,1
10694,Male,Greater than 45,African-American,6,0
10695,Male,25 - 45,Caucasian,8,1
10697,Male,Greater than 45,Caucasian,8,1
10698,Male,Less than 25,African-American,3,1
10699,Male,Greater than 45,African-American,10,1
10700,Male,25 - 45,African-American,10,1
10703,Male,25 - 45,African-American,7,0
10706,Male,25 - 45,African-American,7,0
10707,Male,25 - 45,Caucasian,10,1
10708,Male,25 - 45,Caucasian,4,0
10709,Male,Greater than 45,Caucasian,1,0
10712,Male,Less than 25,African-American,6,1
